popFront,,470351491
popBack,,864796486
popMiddle,,712419996
popBack,,397856999
popMiddle,,173039561
popFront,,762419686
popBack,,709390905
popBack,,223254201
pushBack,519761570,
pushFront,697894460,
pushMiddle,606658688,
popBack,,519761570
popBack,,883039017
pushMiddle,918225436,
pushMiddle,727830263,
popBack,,490934005
popFront,,697894460
pushMiddle,742092654,
popMiddle,,742092654
popMiddle,,727830263
pushFront,53294237,
pushMiddle,277600385,
pushFront,338144252,
popBack,,351578792
pushBack,413714214,
popMiddle,,786392267
pushMiddle,793423706,
pushMiddle,214565600,
pushBack,190273131,
pushFront,899660604,
pushMiddle,630340379,
popMiddle,,630340379
popMiddle,,214565600
popBack,,190273131
popMiddle,,793423706
pushMiddle,996814502,
popMiddle,,996814502
popFront,,899660604
pushFront,462090182,
popBack,,413714214
pushMiddle,98741639,
popMiddle,,98741639
pushFront,661724770,
pushMiddle,189211647,
popBack,,69992157
popBack,,831368169
pushFront,990390915,
popFront,,990390915
popMiddle,,903339613
popBack,,51250499
pushMiddle,188297320,
pushFront,139748699,
pushBack,243998757,
pushBack,352002832,
pushFront,177993201,
popBack,,352002832
pushFront,644556848,
pushBack,916225630,
pushFront,561376413,
pushMiddle,325652703,
pushBack,183930000,
popBack,,183930000
pushMiddle,636564771,
popFront,,561376413
pushMiddle,301835537,
pushBack,823351042,
pushMiddle,250539285,
popMiddle,,250539285
pushBack,4996008,
popBack,,4996008
pushBack,890730861,
popFront,,644556848
pushBack,194556834,
pushMiddle,793677627,
popBack,,194556834
popMiddle,,188297320
pushMiddle,470660998,
popFront,,177993201
pushMiddle,85307767,
popBack,,890730861
pushBack,896652659,
pushBack,106066210,
popFront,,139748699
pushMiddle,907892178,
pushMiddle,352663281,
popMiddle,,352663281
popBack,,106066210
popFront,,661724770
pushBack,16255941,
pushMiddle,910723806,
popBack,,16255941
popMiddle,,907892178
pushMiddle,470242713,
popFront,,462090182
popFront,,338144252
pushMiddle,969454635,
pushMiddle,200815160,
popMiddle,,200815160
pushBack,244924281,
pushBack,481762878,
pushFront,990799728,
popBack,,481762878
pushMiddle,527820052,
pushFront,488996605,
pushMiddle,101637322,
pushFront,180947108,
pushMiddle,122488423,
pushMiddle,944311937,
popFront,,180947108
pushFront,495973781,
pushMiddle,511312637,
popFront,,495973781
pushBack,129091408,
pushMiddle,910708285,
pushMiddle,699697476,
popMiddle,,699697476
pushBack,327753079,
pushBack,897527935,
popMiddle,,101637322
popMiddle,,910708285
popBack,,897527935
popMiddle,,944311937
popFront,,488996605
pushMiddle,937906300,
popBack,,327753079
popBack,,129091408
popFront,,990799728
pushFront,738567154,
pushBack,26057549,
popMiddle,,527820052
popFront,,738567154
popBack,,26057549
pushFront,216853445,
popBack,,244924281
popFront,,216853445
popMiddle,,511312637
pushFront,551594512,
popMiddle,,122488423
popFront,,551594512
popMiddle,,937906300
pushMiddle,632636157,
pushFront,256205627,
pushMiddle,349607127,
pushFront,313546590,
popBack,,896652659
pushBack,507781767,
popBack,,507781767
popBack,,823351042
popBack,,916225630
popFront,,313546590
pushFront,467403564,
popBack,,243998757
popFront,,467403564
pushBack,21979358,
pushMiddle,956073099,
popFront,,256205627
popBack,,21979358
popMiddle,,956073099
popMiddle,,910723806
popFront,,53294237
pushMiddle,304313654,
pushFront,783788720,
pushFront,915898280,
pushFront,815175112,
pushBack,23819964,
pushMiddle,674349868,
pushFront,535488828,
popBack,,23819964
popBack,,804731371
popMiddle,,793677627
pushFront,105979380,
pushMiddle,465460986,
popFront,,105979380
popMiddle,,465460986
pushBack,113413702,
pushMiddle,301153624,
pushMiddle,182568130,
pushMiddle,214638738,
pushFront,405851393,
popBack,,113413702
popBack,,986909083
popMiddle,,470242713
popFront,,405851393
pushMiddle,28711620,
pushFront,499584556,
pushFront,101835366,
popBack,,494821932
pushBack,697035214,
pushBack,367046312,
pushFront,260610007,
popBack,,367046312
pushBack,426873230,
popFront,,260610007
popBack,,426873230
pushBack,183054078,
popFront,,101835366
popMiddle,,28711620
popMiddle,,182568130
pushMiddle,630524224,
popFront,,499584556
pushFront,612473463,
pushMiddle,478504894,
pushMiddle,842221358,
pushFront,331772176,
popBack,,183054078
popMiddle,,630524224
popMiddle,,842221358
pushFront,393057782,
popMiddle,,85307767
pushMiddle,427822989,
pushMiddle,703977487,
pushFront,574033638,
pushFront,566703807,
pushFront,101667457,
pushMiddle,406344846,
pushFront,539800109,
pushBack,62814742,
pushFront,407211050,
popFront,,407211050
popFront,,539800109
popBack,,62814742
popBack,,697035214
popBack,,175911774
pushFront,416967027,
pushMiddle,99459511,
popBack,,302895667
popMiddle,,99459511
pushBack,354302032,
pushMiddle,688257175,
popFront,,416967027
popMiddle,,325652703
popFront,,101667457
popFront,,566703807
popMiddle,,406344846
pushFront,895832672,
popFront,,895832672
pushMiddle,404149812,
pushMiddle,328753299,
pushMiddle,390243448,
pushMiddle,891720528,
popFront,,574033638
pushFront,657017642,
pushFront,317349341,
pushMiddle,94789283,
popMiddle,,94789283
pushBack,376927169,
pushMiddle,701663637,
popFront,,317349341
pushBack,169677523,
popMiddle,,891720528
pushBack,562580838,
popBack,,562580838
pushMiddle,340843613,
pushMiddle,98849618,
popBack,,169677523
popBack,,376927169
pushFront,856254043,
popBack,,354302032
pushBack,929824081,
pushFront,576541244,
pushBack,865692197,
popBack,,865692197
pushFront,251485814,
pushFront,104839480,
pushBack,896867390,
popBack,,896867390
pushMiddle,109456238,
popBack,,929824081
popFront,,104839480
popFront,,251485814
popFront,,576541244
popMiddle,,390243448
popMiddle,,701663637
pushFront,439588467,
popFront,,439588467
popMiddle,,109456238
popMiddle,,340843613
popMiddle,,404149812
pushMiddle,774783283,
popMiddle,,774783283
popFront,,856254043
pushFront,528376844,
pushBack,884856703,
pushFront,188617502,
popMiddle,,98849618
popMiddle,,688257175
pushFront,915925848,
pushFront,247078147,
pushFront,573960247,
pushFront,991061199,
pushFront,823110725,
popMiddle,,737127344
popFront,,823110725
pushFront,647064093,
popBack,,884856703
pushFront,847318811,
pushFront,968999179,
pushFront,342967209,
pushMiddle,560204496,
popBack,,886775915
pushFront,646736421,
pushMiddle,796065905,
popBack,,272688820
popBack,,606658688
pushBack,795146305,
popFront,,646736421
popMiddle,,796065905
pushFront,643264506,
pushBack,167266850,
popBack,,167266850
popFront,,643264506
popFront,,342967209
popMiddle,,560204496
popFront,,968999179
pushFront,313921042,

popMiddle,,-1
pushBack,100482413,
pushFront,301324936,
popFront,,301324936
pushBack,612742654,
popBack,,612742654
popBack,,100482413
pushBack,253560763,
pushFront,750023676,
pushBack,326497292,
pushMiddle,360154358,
pushBack,933331369,
popMiddle,,253560763
pushFront,877024318,
pushBack,755793592,
popMiddle,,360154358
popMiddle,,326497292
popMiddle,,750023676
pushBack,987612877,
popMiddle,,933331369
popMiddle,,755793592
pushFront,690674489,
pushMiddle,967316349,
popBack,,987612877
pushFront,60632480,
pushBack,353536501,
pushFront,268591644,
popFront,,268591644
pushFront,204772786,
pushBack,116776472,
popMiddle,,967316349
popBack,,116776472
pushBack,649542453,
pushBack,574647964,
pushMiddle,923145896,
pushBack,104255273,
pushMiddle,997081006,
pushBack,213741873,
pushBack,899341147,
pushMiddle,60981516,
pushBack,857511614,
popFront,,204772786
popMiddle,,353536501
popFront,,60632480
pushFront,50000426,
popMiddle,,60981516
pushMiddle,915602147,
pushFront,815179428,
pushBack,59637500,
popFront,,815179428
pushBack,844323423,
popMiddle,,649542453
pushBack,820871978,
pushMiddle,945999793,
pushMiddle,114500140,
popFront,,50000426
pushBack,150029154,
popFront,,690674489
popBack,,150029154
pushMiddle,971336789,
popFront,,923145896
pushBack,604794317,
pushBack,151810871,
popMiddle,,104255273
popFront,,997081006
pushFront,347652508,
pushMiddle,198644672,
popMiddle,,198644672
popBack,,151810871
pushFront,825188467,
popMiddle,,971336789
pushFront,809416064,
popFront,,809416064
popMiddle,,945999793
popBack,,604794317
pushBack,624345368,
pushMiddle,17057109,
pushBack,756839926,
popFront,,825188467
pushFront,823158628,
popBack,,756839926
popFront,,823158628
pushBack,779504415,
pushFront,307513893,
pushMiddle,494967768,
popMiddle,,494967768
pushMiddle,998636932,
pushFront,864279561,
pushBack,626442417,
pushBack,246465704,
popFront,,864279561
pushFront,288863654,
popMiddle,,213741873
popMiddle,,998636932
pushMiddle,844200955,
pushBack,170861142,
pushMiddle,336352062,
pushBack,258407381,
popMiddle,,899341147
pushBack,830876241,
pushMiddle,320790711,
popMiddle,,320790711
popMiddle,,857511614
pushBack,243306709,
pushBack,76385188,
pushMiddle,820511162,
pushBack,983049701,
pushBack,728832603,
popMiddle,,844323423
popFront,,288863654
popBack,,728832603
popFront,,307513893
popBack,,983049701
pushFront,411196428,
pushFront,737559573,
pushMiddle,734359532,
pushMiddle,810818371,
pushBack,943765884,
popMiddle,,734359532
pushFront,75381680,
pushFront,727431417,
pushBack,393280701,
pushFront,585360734,
popFront,,585360734
popFront,,727431417
pushFront,738354634,
pushFront,581541306,
pushFront,543943335,
popBack,,393280701
pushMiddle,302754447,
pushFront,34729941,
pushFront,68921576,
pushBack,397113875,
popBack,,397113875
popFront,,68921576
popFront,,34729941
popBack,,943765884
pushBack,768793636,
popBack,,768793636
pushMiddle,961002045,
popBack,,76385188
pushMiddle,133827471,
popMiddle,,133827471
popBack,,243306709
popMiddle,,336352062
pushMiddle,820919293,
pushFront,90539134,
popMiddle,,844200955
popMiddle,,820919293
popFront,,90539134
pushFront,261026315,
popMiddle,,17057109
pushBack,196625038,
popFront,,261026315
pushMiddle,179898494,
popBack,,196625038
pushMiddle,400911874,
popFront,,543943335
popFront,,581541306
popMiddle,,179898494
popBack,,830876241
pushMiddle,396078936,
pushFront,455069819,
pushBack,912550355,
popFront,,455069819
popBack,,912550355
pushBack,464985590,
pushMiddle,919960658,
pushFront,667595180,
pushMiddle,978393027,
popFront,,667595180
pushBack,87334159,
pushMiddle,934727160,
pushBack,403009259,
popFront,,738354634
pushFront,670848576,
pushBack,551379904,
popFront,,670848576
popMiddle,,302754447
pushBack,654960737,
pushMiddle,487237143,
pushFront,627141613,
pushBack,436024775,
pushBack,544972520,
popMiddle,,59637500
popFront,,627141613
popMiddle,,810818371
pushFront,272384290,
popMiddle,,487237143
popFront,,272384290
pushFront,132642044,
popBack,,544972520
pushMiddle,712852818,
pushMiddle,900286910,
popMiddle,,900286910
pushFront,457707319,
popBack,,436024775
pushMiddle,885251143,
popFront,,457707319
pushBack,804007213,
popBack,,804007213
pushFront,74271013,
popBack,,654960737
popBack,,551379904
popBack,,403009259
popBack,,87334159
pushFront,240832023,
pushFront,347159559,
popFront,,347159559
popMiddle,,396078936
pushMiddle,562260459,
pushMiddle,747419596,
popMiddle,,747419596
popFront,,240832023
pushMiddle,993159776,
pushBack,822751055,
popBack,,822751055
pushMiddle,311730726,
popFront,,74271013
pushMiddle,968124665,
pushBack,176396461,
popBack,,176396461
popBack,,464985590
pushBack,461757460,
pushBack,959193987,
popMiddle,,968124665
popMiddle,,978393027
pushMiddle,173866983,
pushFront,359995882,
pushBack,981132343,
popFront,,359995882
pushMiddle,873861791,
pushFront,242654206,
pushFront,537716028,
popMiddle,,173866983
popMiddle,,311730726
popMiddle,,873861791
popBack,,981132343
popBack,,959193987
pushFront,206206672,
popBack,,461757460
popMiddle,,400911874
popBack,,258407381
popBack,,170861142
pushMiddle,626758015,
pushBack,251087469,
pushMiddle,880913799,
popFront,,206206672
popBack,,251087469
pushBack,34225116,
popBack,,34225116
pushBack,654708254,
pushMiddle,123283741,
pushMiddle,241793385,
popBack,,654708254
pushBack,702250989,
pushMiddle,952616719,
popFront,,537716028
pushFront,857524703,
popFront,,857524703
pushMiddle,463171923,
pushFront,690776210,
popFront,,690776210
popMiddle,,463171923
popMiddle,,241793385
popMiddle,,952616719
popMiddle,,961002045
pushBack,821894865,
pushFront,595944450,
pushFront,881127180,
popMiddle,,123283741
pushFront,672630862,
popBack,,821894865
popMiddle,,626758015
popBack,,702250989
pushMiddle,959417612,
pushBack,932066952,
pushBack,136307312,
popBack,,136307312
popMiddle,,959417612
popMiddle,,880913799
pushFront,354329555,
pushFront,31807107,
popFront,,31807107
pushMiddle,334746674,
pushFront,886676332,
pushBack,442055641,
popFront,,886676332
pushFront,316679953,
popFront,,316679953
popFront,,354329555
pushFront,233694731,
pushMiddle,428673729,
popFront,,233694731
pushFront,283829366,
pushMiddle,945533673,
pushMiddle,824173769,
popFront,,283829366
pushMiddle,611087139,
popFront,,672630862
pushFront,158166554,
pushBack,960134570,
pushMiddle,123983513,
pushBack,791860295,
pushBack,91038636,
pushMiddle,248497589,
pushMiddle,559288645,
pushMiddle,290921917,
pushFront,474730563,
popMiddle,,559288645
pushBack,997274353,
pushMiddle,623474867,
pushFront,190252553,
pushMiddle,340405843,
pushBack,472152562,
pushBack,134065927,
pushBack,890227639,
popFront,,190252553
pushBack,7689912,
popFront,,474730563
pushFront,158216918,
popFront,,158216918
popBack,,7689912
popFront,,158166554
pushBack,752585420,
pushBack,926004678,
pushBack,313669167,
pushFront,631717449,
popBack,,313669167
pushFront,972375515,
pushMiddle,243317454,
popBack,,926004678
pushBack,285341917,
pushBack,555333291,
pushFront,699715797,
pushMiddle,859557972,
popFront,,699715797
popFront,,972375515
popBack,,555333291
pushFront,700569754,
popBack,,285341917
popBack,,752585420
popBack,,890227639
popMiddle,,248497589
popBack,,134065927
pushMiddle,651424376,
popBack,,472152562
pushBack,98536416,
popFront,,700569754
pushBack,500151648,
popMiddle,,243317454
popFront,,631717449
pushMiddle,850324294,
popBack,,500151648
popBack,,98536416
pushMiddle,174350933,
pushMiddle,809527246,
pushMiddle,103673959,
popBack,,997274353
pushBack,724149366,
popBack,,724149366
pushFront,722303516,
pushBack,668748275,
pushFront,606634674,
pushBack,520221578,
pushMiddle,589596914,
popMiddle,,589596914
pushBack,125928476,
pushMiddle,349919040,
popMiddle,,349919040
popMiddle,,103673959
pushBack,554463469,
popFront,,606634674
pushFront,253078077,
pushFront,685780262,
popMiddle,,809527246
pushBack,34735187,
pushFront,790855514,
popBack,,34735187
popFront,,790855514
popMiddle,,174350933
pushMiddle,700925967,
popFront,,685780262
popFront,,253078077
pushBack,667447867,
pushFront,651634149,
popFront,,651634149
popMiddle,,850324294
popMiddle,,859557972
popFront,,722303516
pushBack,538582769,
pushBack,809291069,
pushMiddle,316000037,
popMiddle,,316000037
popMiddle,,562260459
pushMiddle,232588798,
popFront,,881127180
popBack,,809291069
pushMiddle,668015316,
pushFront,193172751,
pushFront,926366033,
popFront,,926366033
popBack,,538582769
popBack,,667447867
pushBack,265813013,
pushMiddle,284906272,
popMiddle,,284906272
popMiddle,,114500140
pushBack,422558988,
popBack,,422558988
pushFront,995844497,
pushBack,113013610,
pushFront,735386605,
popMiddle,,700925967
pushMiddle,86398504,
popMiddle,,86398504
pushFront,858100648,
popFront,,858100648
popMiddle,,668015316
popBack,,113013610
popBack,,265813013
pushMiddle,88043054,
popMiddle,,88043054
pushFront,892506854,
popBack,,554463469
pushFront,582926285,
pushMiddle,61940354,
pushBack,654706539,
popFront,,582926285
popMiddle,,340405843
pushBack,714931168,
pushFront,184434269,
pushMiddle,328060871,
popMiddle,,328060871
pushFront,271138712,
popMiddle,,61940354
popFront,,271138712
popFront,,184434269
pushBack,122122160,
popFront,,892506854
pushFront,670506265,
popBack,,122122160
pushFront,629723226,
popFront,,629723226
pushMiddle,529313555,
pushMiddle,607293867,
pushMiddle,148938524,
popBack,,714931168
popBack,,654706539
popFront,,670506265
pushMiddle,158852707,
pushMiddle,425777126,
popMiddle,,425777126
popMiddle,,158852707
pushFront,277134223,
pushFront,201099915,
pushMiddle,66734682,
pushBack,223611967,
pushFront,930432886,
popFront,,930432886
popMiddle,,529313555
pushMiddle,295203436,
popFront,,201099915
popMiddle,,295203436
pushFront,888100976,
pushMiddle,727066821,
popBack,,223611967
pushFront,771177688,
pushFront,935681970,
popMiddle,,623474867
popBack,,125928476
pushMiddle,380891965,
popBack,,520221578
popMiddle,,290921917
pushFront,785337619,
popFront,,785337619
pushBack,561351451,
popMiddle,,380891965
pushMiddle,218668742,
popFront,,935681970
popBack,,561351451
popFront,,771177688
popMiddle,,66734682
popFront,,888100976
pushBack,457818625,
pushMiddle,31818277,
pushMiddle,624265504,
popMiddle,,624265504
popBack,,457818625
popBack,,668748275
popFront,,277134223
pushBack,753559252,
popBack,,753559252
pushFront,193526653,
pushFront,485926830,

popBack,,-1
pushFront,442575593,
pushBack,225258433,
popFront,,442575593
pushFront,369260535,
popMiddle,,369260535
popFront,,225258433
popBack,,-1
pushBack,718726687,
pushMiddle,953129367,
pushMiddle,500609781,
popFront,,953129367
popBack,,718726687
pushMiddle,7207585,
pushBack,355172257,
popMiddle,,500609781
pushMiddle,151527329,
popMiddle,,151527329
pushMiddle,835392630,
popBack,,355172257
popMiddle,,7207585
pushMiddle,335522517,
popMiddle,,335522517
popFront,,835392630
pushBack,154588058,
popFront,,154588058
pushBack,811456977,
pushMiddle,422273549,
popMiddle,,422273549
pushBack,296039852,
pushFront,250245487,
pushFront,689629806,
popBack,,296039852
popMiddle,,250245487
popMiddle,,689629806
pushMiddle,380157993,
popMiddle,,380157993
popBack,,811456977
popFront,,-1
popFront,,-1
popFront,,-1
pushBack,606058572,
popBack,,606058572
pushFront,657872489,
popBack,,657872489
popMiddle,,-1
popMiddle,,-1
popFront,,-1
pushBack,453219521,
popMiddle,,453219521
pushMiddle,878343532,
popMiddle,,878343532
popFront,,-1
pushMiddle,539395667,
pushFront,95929793,
pushBack,748601489,
pushBack,335220068,
popFront,,95929793
popBack,,335220068
popBack,,748601489
pushFront,666663935,
pushMiddle,755665032,
popBack,,539395667
pushBack,890009632,
popFront,,666663935
pushFront,64029232,
popFront,,64029232
popFront,,755665032
pushFront,450916393,
pushFront,404496652,
popFront,,404496652
popMiddle,,450916393
popMiddle,,890009632
popMiddle,,-1
pushBack,907695676,
popBack,,907695676
pushBack,548862303,
pushBack,48934685,
popFront,,548862303
popBack,,48934685
popBack,,-1
pushBack,758792602,
popFront,,758792602
popBack,,-1
popBack,,-1
pushMiddle,2129712,
popFront,,2129712
pushFront,608552113,
pushMiddle,587245214,
popMiddle,,587245214
pushMiddle,638524533,
popBack,,608552113
popFront,,638524533
popFront,,-1
pushFront,324006517,
pushMiddle,371295942,
popMiddle,,371295942
pushMiddle,690265340,
popBack,,324006517
pushFront,898206199,
pushFront,223047798,
pushBack,305142811,
popMiddle,,898206199
pushFront,849780760,
pushMiddle,105784712,
pushFront,787786443,
popFront,,787786443
popBack,,305142811
pushFront,953353247,
popMiddle,,223047798
pushMiddle,83712474,
pushFront,145842902,
pushMiddle,846850317,
pushFront,938708351,
popBack,,690265340
pushMiddle,57471924,
popBack,,105784712
pushMiddle,738956276,
popFront,,938708351
pushFront,478310789,
popFront,,478310789
popMiddle,,57471924
pushMiddle,356812886,
popBack,,83712474
popMiddle,,738956276
pushMiddle,109740923,
popMiddle,,109740923
popMiddle,,356812886
pushBack,859154961,
pushMiddle,889216163,
popFront,,145842902
pushFront,816344042,
pushBack,492433028,
popBack,,492433028
popFront,,816344042
popBack,,859154961
popFront,,953353247
pushFront,991506387,
popFront,,991506387
popFront,,889216163
popMiddle,,849780760
pushFront,800467361,
pushFront,777198620,
popFront,,777198620
pushBack,982935572,
pushFront,541046092,
pushFront,298859372,
pushMiddle,905698656,
pushFront,613186330,
pushFront,82632223,
popBack,,982935572
popMiddle,,541046092
pushMiddle,52285454,
popMiddle,,52285454
popMiddle,,298859372
popMiddle,,905698656
pushMiddle,983427786,
pushBack,682358456,
popBack,,682358456
popBack,,846850317
popBack,,800467361
popMiddle,,613186330
pushMiddle,694957278,
pushBack,820129756,
popBack,,820129756
popMiddle,,694957278
popBack,,983427786
pushFront,457698037,
popFront,,457698037
popMiddle,,82632223
pushFront,564739538,
popMiddle,,564739538
popMiddle,,-1
pushMiddle,748594132,
popFront,,748594132
popBack,,-1
popFront,,-1
popFront,,-1
pushFront,174143706,
popMiddle,,174143706
popMiddle,,-1
pushBack,944109655,
popFront,,944109655
pushBack,42769320,
popFront,,42769320
popBack,,-1
popBack,,-1
pushFront,393692502,
popFront,,393692502
pushMiddle,78022700,
pushBack,720919045,
pushBack,343026539,
pushFront,673602691,
pushBack,505960582,
pushFront,292904285,
popMiddle,,78022700
pushFront,541201634,
popMiddle,,673602691
popMiddle,,720919045
popBack,,505960582
popBack,,343026539
popFront,,541201634
pushMiddle,872627511,
popFront,,872627511
pushFront,324185852,
popBack,,292904285
pushFront,945258403,
pushBack,17483248,
pushBack,503060941,
pushFront,108979515,
pushFront,219513335,
pushBack,174912739,
pushFront,957443635,
popBack,,174912739
pushMiddle,913103936,
pushBack,496606887,
pushBack,697317853,
popMiddle,,945258403
popMiddle,,324185852
pushFront,461992094,
pushMiddle,58457534,
pushBack,61832134,
popMiddle,,913103936
popFront,,461992094
popBack,,61832134
popBack,,697317853
pushMiddle,788006680,
pushMiddle,829027153,
popBack,,496606887
popMiddle,,788006680
pushMiddle,802424238,
pushMiddle,477315258,
popMiddle,,477315258
pushBack,775651254,
pushMiddle,917331034,
popMiddle,,917331034
pushBack,207620344,
popMiddle,,829027153
pushFront,139293375,
popMiddle,,802424238
popFront,,139293375
popMiddle,,58457534
pushMiddle,346671506,
popBack,,207620344
pushFront,856431888,
pushMiddle,245306667,
popBack,,775651254
popBack,,503060941
pushBack,32823218,
popFront,,856431888
popBack,,32823218
popBack,,17483248
popBack,,346671506
popFront,,957443635
popMiddle,,108979515
pushFront,915751197,
popFront,,915751197
pushMiddle,922289835,
popBack,,245306667
pushMiddle,827508589,
pushMiddle,834820630,
popMiddle,,834820630
popBack,,922289835
popFront,,219513335
popMiddle,,827508589
popMiddle,,-1
pushBack,367813862,
popBack,,367813862
pushFront,537464092,
pushMiddle,862020702,
popBack,,537464092
popMiddle,,862020702
popFront,,-1
popBack,,-1
popBack,,-1
popMiddle,,-1
popFront,,-1
pushFront,902959922,
popBack,,902959922
popFront,,-1
popBack,,-1
popFront,,-1
popMiddle,,-1
popBack,,-1
popFront,,-1
popFront,,-1
popBack,,-1
pushFront,133746220,
pushBack,824871764,
popFront,,133746220
popFront,,824871764
pushFront,622444620,
popFront,,622444620
pushBack,9071041,
pushFront,70924622,
popBack,,9071041
popBack,,70924622
pushMiddle,90964604,
popFront,,90964604
pushMiddle,711033176,
popFront,,711033176
pushBack,620518610,
pushBack,959049367,
pushFront,349596464,
pushFront,122781665,
popBack,,959049367
popBack,,620518610
popMiddle,,122781665
popMiddle,,349596464
popMiddle,,-1
pushMiddle,717537421,
pushMiddle,253783373,
pushFront,179615702,
pushBack,575767712,
pushFront,118984737,
pushBack,387075001,
popFront,,118984737
pushFront,479599793,
popFront,,479599793
popFront,,179615702
popMiddle,,717537421
pushFront,34423997,
pushMiddle,267959786,
popMiddle,,267959786
popMiddle,,253783373
popFront,,34423997
popBack,,387075001
pushMiddle,449050470,
pushFront,91881960,
pushFront,187840286,
popFront,,187840286
pushMiddle,383411465,
pushBack,743086941,
popBack,,743086941
pushFront,634811112,
pushBack,86701366,
pushFront,64825076,
pushFront,54700169,
popMiddle,,91881960
popBack,,86701366
pushMiddle,97798180,
popBack,,575767712
pushBack,189546821,
popFront,,54700169
popBack,,189546821
pushFront,958639713,
popFront,,958639713
pushMiddle,48785948,
pushFront,174537411,
popBack,,449050470
pushBack,706607128,
pushFront,712316581,
pushMiddle,214425129,
popFront,,712316581
popFront,,174537411
pushFront,583994740,
popFront,,583994740
pushFront,800323236,
popMiddle,,214425129
pushMiddle,574382458,
pushBack,411847456,
pushBack,604044522,
pushMiddle,299242523,
pushMiddle,344006328,
popFront,,800323236
pushBack,532886764,
pushBack,179234464,
popBack,,179234464
popFront,,64825076
pushFront,477490291,
popMiddle,,299242523
pushMiddle,555371144,
pushMiddle,293720554,
popBack,,532886764
popMiddle,,555371144
pushMiddle,147792020,
pushFront,40044450,
popFront,,40044450
popBack,,604044522
pushMiddle,14840744,
popMiddle,,14840744
popFront,,477490291
pushBack,690475645,
popFront,,634811112
popMiddle,,293720554
popBack,,690475645
popMiddle,,147792020
popMiddle,,97798180
popBack,,411847456
pushMiddle,623841592,
pushMiddle,604531967,
pushBack,162242047,
popBack,,162242047
popFront,,574382458
pushMiddle,807759268,
popFront,,48785948
pushMiddle,2813079,
popFront,,623841592
popMiddle,,2813079
pushBack,184092481,
popBack,,184092481
pushFront,298244614,
pushFront,948907265,
popBack,,706607128
popBack,,383411465
pushBack,86221338,
pushFront,683007194,
popFront,,683007194
popFront,,948907265
pushFront,280995240,
pushBack,998537199,
pushBack,348519248,
pushFront,566695903,
popBack,,348519248
popMiddle,,604531967
popMiddle,,807759268
popFront,,566695903
pushFront,19306089,
popBack,,998537199
pushMiddle,278319076,
pushMiddle,816498710,
pushMiddle,914414114,
pushBack,61441138,
pushFront,641285673,
pushBack,965084090,
pushFront,634977949,
popFront,,634977949
pushMiddle,486340482,
popFront,,641285673
pushBack,482777217,
popFront,,19306089
pushFront,955131395,
pushBack,147169416,
pushMiddle,980258983,
popBack,,147169416
popMiddle,,980258983
pushBack,291348703,
popMiddle,,298244614
pushFront,585875850,
pushFront,615029652,
pushMiddle,995221079,
pushMiddle,338017802,
pushMiddle,149255943,
pushFront,873109534,
pushFront,11164984,
pushFront,370139209,
pushFront,716233521,
popBack,,291348703
pushFront,400260848,
popMiddle,,914414114
popBack,,482777217
popMiddle,,278319076
pushBack,635738721,
pushFront,933762053,
pushMiddle,789267421,
popFront,,933762053
popMiddle,,789267421
pushFront,549296773,
pushBack,699005629,
pushBack,317252301,
pushFront,78954571,
popBack,,317252301
popMiddle,,280995240
popBack,,699005629
popBack,,635738721
pushMiddle,59809491,
pushFront,352473743,
popMiddle,,59809491
popMiddle,,585875850
pushMiddle,536293285,
popFront,,352473743
pushBack,953687380,
popMiddle,,955131395
pushBack,250155881,
popMiddle,,486340482
pushBack,842385006,
popMiddle,,338017802
popBack,,842385006
pushFront,267504004,
pushBack,343674173,
popBack,,343674173
pushFront,197633518,
pushMiddle,418462617,
pushMiddle,953686321,
popMiddle,,953686321
popBack,,250155881
popBack,,953687380
pushMiddle,901322033,
pushMiddle,410907956,
pushFront,953750201,
popBack,,965084090
popFront,,953750201
popBack,,61441138
popMiddle,,901322033
pushBack,766078754,
pushMiddle,828521316,
pushBack,180537599,
pushFront,314384370,
pushFront,390389224,
pushMiddle,343364424,
pushFront,976882463,
pushBack,440994223,
popFront,,976882463
pushFront,267373595,
popMiddle,,343364424
popFront,,267373595
popMiddle,,828521316
popMiddle,,410907956
pushMiddle,188809004,
pushBack,354386907,
pushFront,365953444,
popBack,,354386907
pushBack,50136114,
pushBack,447920107,
popFront,,365953444
popFront,,390389224
pushFront,860437623,
popMiddle,,615029652
popBack,,447920107
pushFront,921628549,
popMiddle,,873109534
popMiddle,,188809004
popBack,,50136114
pushFront,539887042,
pushBack,60599457,
popBack,,60599457
pushBack,996322869,
popBack,,996322869
popMiddle,,370139209
pushMiddle,821666387,
pushFront,701853930,
pushBack,163882043,
popMiddle,,821666387
pushMiddle,301896291,
pushFront,469140051,
popFront,,469140051
pushMiddle,544136377,
popMiddle,,544136377
popFront,,701853930
popMiddle,,11164984
popMiddle,,301896291
popBack,,163882043
pushMiddle,180242773,
popFront,,539887042
popBack,,440994223
popBack,,180537599
pushMiddle,569711025,
popMiddle,,569711025
popMiddle,,716233521
popMiddle,,180242773
pushFront,932549408,
pushFront,694862054,
popBack,,766078754
popMiddle,,549296773
pushFront,250279454,
pushMiddle,536507106,
pushMiddle,214122735,
popBack,,86221338
popMiddle,,536507106
pushBack,388683056,
popMiddle,,214122735
pushFront,717335409,
pushMiddle,672979974,
popFront,,717335409
pushMiddle,706776520,
